ID,Class Name,Date,Time (IST),Dimensions (Width x Height),Xmin,Ymin,Xmax,Ymax,Frame Width,Frame Height
3,person,18-11-2024,03:15:19 PM,208x916,422,657,630,1573,1440,1616
1,car,18-11-2024,03:15:21 PM,247x281,75,57,322,338,1440,1616
2,bus,18-11-2024,03:15:21 PM,173x366,852,60,1025,426,1440,1616
3,person,18-11-2024,03:15:21 PM,168x742,515,863,683,1605,1440,1616
1,car,18-11-2024,03:15:23 PM,245x284,76,55,321,339,1440,1616
2,bus,18-11-2024,03:15:23 PM,171x365,853,61,1024,426,1440,1616
3,person,18-11-2024,03:15:23 PM,183x790,649,813,832,1603,1440,1616
1,person,18-11-2024,03:15:24 PM,315x707,735,901,1050,1608,1440,1616
2,car,18-11-2024,03:15:24 PM,241x281,78,56,319,337,1440,1616
3,bus,18-11-2024,03:15:24 PM,169x368,853,59,1022,427,1440,1616
1,car,18-11-2024,03:15:25 PM,249x286,81,53,330,339,1440,1616
2,person,18-11-2024,03:15:25 PM,222x878,919,738,1141,1616,1440,1616
3,bus,18-11-2024,03:15:25 PM,170x366,853,60,1023,426,1440,1616
1,car,18-11-2024,03:15:27 PM,250x285,80,53,330,338,1440,1616
2,person,18-11-2024,03:15:27 PM,211x831,1011,534,1222,1365,1440,1616
3,bus,18-11-2024,03:15:27 PM,170x367,853,60,1023,427,1440,1616
1,car,18-11-2024,03:15:28 PM,245x286,76,53,321,339,1440,1616
2,bus,18-11-2024,03:15:28 PM,170x363,853,62,1023,425,1440,1616
1,car,18-11-2024,03:15:30 PM,247x282,75,55,322,337,1440,1616
2,person,18-11-2024,03:15:30 PM,235x648,279,960,514,1608,1440,1616
3,bus,18-11-2024,03:15:30 PM,171x369,853,59,1024,428,1440,1616
4,person,18-11-2024,03:15:30 PM,242x830,943,588,1185,1418,1440,1616
1,car,18-11-2024,03:15:31 PM,244x284,77,55,321,339,1440,1616
2,person,18-11-2024,03:15:31 PM,203x739,663,862,866,1601,1440,1616
3,bus,18-11-2024,03:15:31 PM,170x365,853,61,1023,426,1440,1616
4,person,18-11-2024,03:15:31 PM,152x762,331,494,483,1256,1440,1616
1,car,18-11-2024,03:15:33 PM,249x283,81,55,330,338,1440,1616
2,person,18-11-2024,03:15:33 PM,147x743,326,505,473,1248,1440,1616
3,bus,18-11-2024,03:15:33 PM,172x365,852,61,1024,426,1440,1616
4,person,18-11-2024,03:15:33 PM,281x489,447,1110,728,1599,1440,1616
1,car,18-11-2024,03:15:34 PM,244x282,77,56,321,338,1440,1616
2,person,18-11-2024,03:15:34 PM,153x746,330,504,483,1250,1440,1616
3,bus,18-11-2024,03:15:34 PM,169x366,853,60,1022,426,1440,1616
1,car,18-11-2024,03:15:35 PM,250x285,81,53,331,338,1440,1616
2,bus,18-11-2024,03:15:35 PM,170x363,853,62,1023,425,1440,1616
3,person,18-11-2024,03:15:35 PM,156x739,329,507,485,1246,1440,1616
1,car,18-11-2024,03:15:37 PM,248x285,81,53,329,338,1440,1616
2,person,18-11-2024,03:15:37 PM,144x749,339,501,483,1250,1440,1616
3,bus,18-11-2024,03:15:37 PM,170x365,853,61,1023,426,1440,1616
1,car,18-11-2024,03:15:38 PM,247x284,75,55,322,339,1440,1616
2,person,18-11-2024,03:15:38 PM,131x756,348,462,479,1218,1440,1616
3,bus,18-11-2024,03:15:38 PM,168x361,854,63,1022,424,1440,1616
1,car,18-11-2024,03:15:40 PM,251x282,80,55,331,337,1440,1616
2,bus,18-11-2024,03:15:40 PM,170x364,853,61,1023,425,1440,1616
1,car,18-11-2024,03:15:41 PM,251x284,80,54,331,338,1440,1616
2,person,18-11-2024,03:15:41 PM,146x701,398,501,544,1202,1440,1616
3,bus,18-11-2024,03:15:41 PM,169x365,853,61,1022,426,1440,1616
1,car,18-11-2024,03:15:42 PM,251x282,80,56,331,338,1440,1616
2,bus,18-11-2024,03:15:42 PM,171x366,853,60,1024,426,1440,1616
3,person,18-11-2024,03:15:42 PM,156x726,474,564,630,1290,1440,1616
1,car,18-11-2024,03:15:44 PM,245x284,76,56,321,340,1440,1616
2,person,18-11-2024,03:15:44 PM,174x802,678,565,852,1367,1440,1616
3,bus,18-11-2024,03:15:44 PM,170x365,853,61,1023,426,1440,1616
1,car,18-11-2024,03:15:46 PM,247x283,75,55,322,338,1440,1616
2,bus,18-11-2024,03:15:46 PM,170x365,853,60,1023,425,1440,1616
1,car,18-11-2024,03:15:47 PM,243x284,77,55,320,339,1440,1616
2,person,18-11-2024,03:15:47 PM,195x709,1042,636,1237,1345,1440,1616
3,bus,18-11-2024,03:15:47 PM,169x367,853,60,1022,427,1440,1616
1,car,18-11-2024,03:15:49 PM,243x285,77,54,320,339,1440,1616
2,bus,18-11-2024,03:15:49 PM,170x368,853,59,1023,427,1440,1616
3,person,18-11-2024,03:15:49 PM,217x666,1119,606,1336,1272,1440,1616
1,car,18-11-2024,03:15:50 PM,246x283,76,55,322,338,1440,1616
2,bus,18-11-2024,03:15:50 PM,169x363,853,62,1022,425,1440,1616
1,car,18-11-2024,03:15:52 PM,242x284,78,55,320,339,1440,1616
2,person,18-11-2024,03:15:52 PM,242x710,935,600,1177,1310,1440,1616
3,bus,18-11-2024,03:15:52 PM,170x362,853,62,1023,424,1440,1616
1,car,18-11-2024,03:15:53 PM,247x283,82,54,329,337,1440,1616
2,bus,18-11-2024,03:15:53 PM,169x363,853,63,1022,426,1440,1616
3,person,18-11-2024,03:15:53 PM,234x819,735,528,969,1347,1440,1616
1,car,18-11-2024,03:15:55 PM,245x283,76,55,321,338,1440,1616
2,person,18-11-2024,03:15:55 PM,182x783,536,597,718,1380,1440,1616
3,bus,18-11-2024,03:15:55 PM,170x364,853,62,1023,426,1440,1616
1,car,18-11-2024,03:15:56 PM,246x285,76,54,322,339,1440,1616
2,person,18-11-2024,03:15:56 PM,149x747,372,502,521,1249,1440,1616
3,bus,18-11-2024,03:15:56 PM,169x364,853,62,1022,426,1440,1616
1,car,18-11-2024,03:15:57 PM,245x285,76,53,321,338,1440,1616
2,bus,18-11-2024,03:15:57 PM,171x365,852,61,1023,426,1440,1616
3,person,18-11-2024,03:15:58 PM,127x648,317,428,444,1076,1440,1616
1,car,18-11-2024,03:15:59 PM,247x288,75,52,322,340,1440,1616
2,bus,18-11-2024,03:15:59 PM,171x368,853,59,1024,427,1440,1616
3,person,18-11-2024,03:15:59 PM,114x588,305,342,419,930,1440,1616
1,person,18-11-2024,03:16:00 PM,103x495,336,287,439,782,1440,1616
2,car,18-11-2024,03:16:00 PM,252x253,73,55,325,308,1440,1616
3,bus,18-11-2024,03:16:00 PM,172x364,852,61,1024,425,1440,1616
1,person,18-11-2024,03:16:02 PM,102x467,344,253,446,720,1440,1616
2,bus,18-11-2024,03:16:02 PM,171x364,852,61,1023,425,1440,1616
3,car,18-11-2024,03:16:02 PM,251x281,81,55,332,336,1440,1616
1,car,18-11-2024,03:16:03 PM,240x288,77,52,317,340,1440,1616
2,person,18-11-2024,03:16:03 PM,87x458,364,233,451,691,1440,1616
3,bus,18-11-2024,03:16:03 PM,169x365,853,61,1022,426,1440,1616
1,car,18-11-2024,03:16:05 PM,252x284,79,54,331,338,1440,1616
2,person,18-11-2024,03:16:05 PM,94x458,354,242,448,700,1440,1616
3,bus,18-11-2024,03:16:05 PM,171x362,853,62,1024,424,1440,1616
4,person,18-11-2024,03:16:05 PM,275x292,586,1313,861,1605,1440,1616
1,car,18-11-2024,03:16:06 PM,247x287,75,52,322,339,1440,1616
2,person,18-11-2024,03:16:06 PM,95x466,353,238,448,704,1440,1616
3,bus,18-11-2024,03:16:06 PM,170x366,847,60,1017,426,1440,1616
4,person,18-11-2024,03:16:06 PM,258x569,825,1036,1083,1605,1440,1616
1,car,18-11-2024,03:16:08 PM,249x285,80,53,329,338,1440,1616
2,person,18-11-2024,03:16:08 PM,235x833,912,778,1147,1611,1440,1616
3,bus,18-11-2024,03:16:08 PM,172x358,851,64,1023,422,1440,1616
4,person,18-11-2024,03:16:08 PM,94x467,353,229,447,696,1440,1616
1,car,18-11-2024,03:16:09 PM,249x285,74,54,323,339,1440,1616
2,person,18-11-2024,03:16:09 PM,94x465,353,239,447,704,1440,1616
3,person,18-11-2024,03:16:09 PM,218x959,943,649,1161,1608,1440,1616
1,car,18-11-2024,03:16:11 PM,247x288,75,52,322,340,1440,1616
2,bus,18-11-2024,03:16:11 PM,171x363,852,62,1023,425,1440,1616
3,person,18-11-2024,03:16:11 PM,93x465,353,239,446,704,1440,1616
1,car,18-11-2024,03:16:12 PM,245x282,76,56,321,338,1440,1616
2,bus,18-11-2024,03:16:12 PM,168x364,854,62,1022,426,1440,1616
3,person,18-11-2024,03:16:12 PM,80x468,379,224,459,692,1440,1616
1,car,18-11-2024,03:16:13 PM,245x284,76,54,321,338,1440,1616
2,person,18-11-2024,03:16:13 PM,251x890,919,598,1170,1488,1440,1616
3,bus,18-11-2024,03:16:13 PM,171x368,853,59,1024,427,1440,1616
4,person,18-11-2024,03:16:13 PM,67x347,479,126,546,473,1440,1616
5,car,18-11-2024,03:16:13 PM,217x109,351,0,568,109,1440,1616
1,car,18-11-2024,03:16:15 PM,249x283,81,54,330,337,1440,1616
2,bus,18-11-2024,03:16:15 PM,170x370,853,58,1023,428,1440,1616
3,person,18-11-2024,03:16:15 PM,233x873,935,607,1168,1480,1440,1616
4,person,18-11-2024,03:16:15 PM,60x352,491,124,551,476,1440,1616
5,car,18-11-2024,03:16:15 PM,218x106,351,3,569,109,1440,1616
1,person,18-11-2024,03:16:16 PM,227x866,938,620,1165,1486,1440,1616
2,car,18-11-2024,03:16:16 PM,248x284,75,55,323,339,1440,1616
3,bus,18-11-2024,03:16:16 PM,170x365,853,61,1023,426,1440,1616
4,person,18-11-2024,03:16:16 PM,63x352,488,124,551,476,1440,1616
5,car,18-11-2024,03:16:16 PM,216x108,351,2,567,110,1440,1616
1,car,18-11-2024,03:16:17 PM,248x282,81,55,329,337,1440,1616
2,person,18-11-2024,03:16:17 PM,219x886,933,599,1152,1485,1440,1616
3,bus,18-11-2024,03:16:17 PM,169x364,853,62,1022,426,1440,1616
4,person,18-11-2024,03:16:17 PM,62x353,490,124,552,477,1440,1616
1,car,18-11-2024,03:16:19 PM,245x285,76,54,321,339,1440,1616
2,person,18-11-2024,03:16:19 PM,224x887,939,609,1163,1496,1440,1616
3,bus,18-11-2024,03:16:19 PM,170x369,853,59,1023,428,1440,1616
4,person,18-11-2024,03:16:19 PM,62x350,489,130,551,480,1440,1616
1,car,18-11-2024,03:16:20 PM,244x286,77,52,321,338,1440,1616
2,person,18-11-2024,03:16:20 PM,237x906,963,623,1200,1529,1440,1616
3,bus,18-11-2024,03:16:20 PM,170x364,853,61,1023,425,1440,1616
4,person,18-11-2024,03:16:20 PM,64x350,488,125,552,475,1440,1616
1,car,18-11-2024,03:16:22 PM,249x286,81,53,330,339,1440,1616
2,person,18-11-2024,03:16:22 PM,262x825,987,781,1249,1606,1440,1616
3,person,18-11-2024,03:16:22 PM,281x574,231,1034,512,1608,1440,1616
4,bus,18-11-2024,03:16:22 PM,172x367,852,60,1024,427,1440,1616
5,person,18-11-2024,03:16:22 PM,66x349,487,125,553,474,1440,1616
6,person,18-11-2024,03:16:22 PM,200x653,461,956,661,1609,1440,1616
1,person,18-11-2024,03:16:23 PM,260x805,997,802,1257,1607,1440,1616
2,car,18-11-2024,03:16:23 PM,245x281,76,56,321,337,1440,1616
3,bus,18-11-2024,03:16:23 PM,169x370,853,59,1022,429,1440,1616
4,person,18-11-2024,03:16:23 PM,62x354,489,123,551,477,1440,1616
1,car,18-11-2024,03:16:24 PM,243x283,76,55,319,338,1440,1616
2,person,18-11-2024,03:16:24 PM,255x899,1026,714,1281,1613,1440,1616
3,bus,18-11-2024,03:16:24 PM,169x362,853,62,1022,424,1440,1616
4,person,18-11-2024,03:16:24 PM,65x360,488,125,553,485,1440,1616
1,car,18-11-2024,03:16:26 PM,243x287,77,53,320,340,1440,1616
2,bus,18-11-2024,03:16:26 PM,170x368,854,59,1024,427,1440,1616
3,person,18-11-2024,03:16:26 PM,64x352,488,124,552,476,1440,1616
1,car,18-11-2024,03:16:27 PM,249x291,74,51,323,342,1440,1616
2,person,18-11-2024,03:16:27 PM,249x903,1031,701,1280,1604,1440,1616
3,bus,18-11-2024,03:16:27 PM,170x364,853,61,1023,425,1440,1616
4,person,18-11-2024,03:16:27 PM,70x257,480,131,550,388,1440,1616
1,car,18-11-2024,03:16:29 PM,242x285,76,54,318,339,1440,1616
2,person,18-11-2024,03:16:29 PM,230x889,1053,713,1283,1602,1440,1616
3,bus,18-11-2024,03:16:29 PM,170x369,853,59,1023,428,1440,1616
4,person,18-11-2024,03:16:29 PM,90x481,491,232,581,713,1440,1616
5,person,18-11-2024,03:16:29 PM,60x183,483,127,543,310,1440,1616
6,person,18-11-2024,03:16:29 PM,108x284,372,217,480,501,1440,1616
1,car,18-11-2024,03:16:30 PM,245x288,76,52,321,340,1440,1616
2,bus,18-11-2024,03:16:30 PM,171x369,852,59,1023,428,1440,1616
3,person,18-11-2024,03:16:30 PM,106x517,423,291,529,808,1440,1616
4,person,18-11-2024,03:16:30 PM,71x425,550,171,621,596,1440,1616
1,car,18-11-2024,03:16:31 PM,245x285,74,54,319,339,1440,1616
2,bus,18-11-2024,03:16:31 PM,171x372,852,57,1023,429,1440,1616
3,person,18-11-2024,03:16:31 PM,200x867,1055,737,1255,1604,1440,1616
4,person,18-11-2024,03:16:31 PM,108x416,458,241,566,657,1440,1616
5,person,18-11-2024,03:16:31 PM,91x407,530,117,621,524,1440,1616
1,car,18-11-2024,03:16:33 PM,246x287,75,53,321,340,1440,1616
2,person,18-11-2024,03:16:33 PM,257x908,866,701,1123,1609,1440,1616
3,bus,18-11-2024,03:16:33 PM,175x364,844,61,1019,425,1440,1616
4,person,18-11-2024,03:16:33 PM,80x266,522,212,602,478,1440,1616
5,person,18-11-2024,03:16:33 PM,70x357,576,91,646,448,1440,1616
1,car,18-11-2024,03:16:34 PM,245x283,75,54,320,337,1440,1616
2,bus,18-11-2024,03:16:34 PM,175x362,844,62,1019,424,1440,1616
3,person,18-11-2024,03:16:34 PM,62x199,406,96,468,295,1440,1616
1,car,18-11-2024,03:16:35 PM,245x285,75,55,320,340,1440,1616
2,bus,18-11-2024,03:16:35 PM,172x364,852,61,1024,425,1440,1616
3,person,18-11-2024,03:16:35 PM,50x256,742,28,792,284,1440,1616
1,car,18-11-2024,03:16:37 PM,236x283,78,54,314,337,1440,1616
2,person,18-11-2024,03:16:37 PM,54x237,739,4,793,241,1440,1616
3,person,18-11-2024,03:16:37 PM,241x817,240,794,481,1611,1440,1616
4,bus,18-11-2024,03:16:37 PM,172x363,852,61,1024,424,1440,1616
1,car,18-11-2024,03:16:38 PM,247x284,75,55,322,339,1440,1616
2,person,18-11-2024,03:16:38 PM,51x208,741,0,792,208,1440,1616
3,bus,18-11-2024,03:16:38 PM,175x368,844,58,1019,426,1440,1616
1,car,18-11-2024,03:16:40 PM,247x286,75,53,322,339,1440,1616
2,person,18-11-2024,03:16:40 PM,54x160,545,0,599,160,1440,1616
3,bus,18-11-2024,03:16:40 PM,175x372,844,57,1019,429,1440,1616
4,person,18-11-2024,03:16:40 PM,61x201,609,9,670,210,1440,1616
1,car,18-11-2024,03:16:41 PM,246x283,76,54,322,337,1440,1616
2,bus,18-11-2024,03:16:41 PM,174x368,845,59,1019,427,1440,1616
3,person,18-11-2024,03:16:41 PM,42x131,541,0,583,131,1440,1616
1,car,18-11-2024,03:16:42 PM,245x287,76,52,321,339,1440,1616
2,bus,18-11-2024,03:16:42 PM,175x368,844,59,1019,427,1440,1616
3,person,18-11-2024,03:16:42 PM,39x105,554,0,593,105,1440,1616
4,person,18-11-2024,03:16:42 PM,79x159,623,0,702,159,1440,1616
5,person,18-11-2024,03:16:42 PM,50x138,703,0,753,138,1440,1616
1,car,18-11-2024,03:16:44 PM,244x283,77,55,321,338,1440,1616
2,bus,18-11-2024,03:16:44 PM,168x374,854,56,1022,430,1440,1616
3,person,18-11-2024,03:16:44 PM,51x138,638,1,689,139,1440,1616
4,person,18-11-2024,03:16:44 PM,37x98,556,0,593,98,1440,1616
1,car,18-11-2024,03:16:46 PM,250x284,80,54,330,338,1440,1616
2,bus,18-11-2024,03:16:46 PM,168x369,854,59,1022,428,1440,1616
3,person,18-11-2024,03:16:46 PM,33x92,572,0,605,92,1440,1616
4,person,18-11-2024,03:16:46 PM,38x101,669,4,707,105,1440,1616
1,car,18-11-2024,03:16:47 PM,247x285,75,53,322,338,1440,1616
2,bus,18-11-2024,03:16:47 PM,170x374,847,56,1017,430,1440,1616
3,person,18-11-2024,03:16:47 PM,38x84,606,0,644,84,1440,1616
4,person,18-11-2024,03:16:47 PM,31x91,663,0,694,91,1440,1616
1,car,18-11-2024,03:16:49 PM,246x286,76,53,322,339,1440,1616
2,bus,18-11-2024,03:16:49 PM,169x365,853,61,1022,426,1440,1616
3,person,18-11-2024,03:16:49 PM,24x67,671,0,695,67,1440,1616
4,person,18-11-2024,03:16:49 PM,62x198,413,97,475,295,1440,1616
5,person,18-11-2024,03:16:49 PM,20x58,730,0,750,58,1440,1616
1,car,18-11-2024,03:16:50 PM,249x285,80,53,329,338,1440,1616
2,bus,18-11-2024,03:16:50 PM,171x375,852,56,1023,431,1440,1616
1,car,18-11-2024,03:16:51 PM,248x286,75,53,323,339,1440,1616
2,bus,18-11-2024,03:16:51 PM,168x369,854,59,1022,428,1440,1616
3,person,18-11-2024,03:16:51 PM,18x36,732,0,750,36,1440,1616
4,person,18-11-2024,03:16:51 PM,16x32,626,0,642,32,1440,1616
1,car,18-11-2024,03:16:53 PM,251x285,79,53,330,338,1440,1616
2,bus,18-11-2024,03:16:53 PM,169x367,854,59,1023,426,1440,1616
1,car,18-11-2024,03:16:54 PM,243x284,77,55,320,339,1440,1616
2,bus,18-11-2024,03:16:54 PM,169x372,854,57,1023,429,1440,1616
1,car,18-11-2024,03:16:55 PM,244x283,83,54,327,337,1440,1616
2,bus,18-11-2024,03:16:55 PM,170x371,853,58,1023,429,1440,1616
1,car,18-11-2024,03:16:57 PM,248x284,81,54,329,338,1440,1616
2,person,18-11-2024,03:16:57 PM,69x262,452,39,521,301,1440,1616
3,bus,18-11-2024,03:16:57 PM,171x367,846,59,1017,426,1440,1616
1,car,18-11-2024,03:16:58 PM,248x284,81,53,329,337,1440,1616
2,bus,18-11-2024,03:16:58 PM,168x369,854,59,1022,428,1440,1616
1,car,18-11-2024,03:16:59 PM,245x284,76,55,321,339,1440,1616
2,bus,18-11-2024,03:16:59 PM,169x366,854,60,1023,426,1440,1616
3,person,18-11-2024,03:16:59 PM,68x233,462,26,530,259,1440,1616
1,car,18-11-2024,03:17:01 PM,240x284,79,54,319,338,1440,1616
2,bus,18-11-2024,03:17:01 PM,169x368,853,59,1022,427,1440,1616
3,person,18-11-2024,03:17:01 PM,69x227,476,4,545,231,1440,1616
1,car,18-11-2024,03:17:02 PM,248x283,81,55,329,338,1440,1616
2,bus,18-11-2024,03:17:02 PM,170x366,853,60,1023,426,1440,1616
1,car,18-11-2024,03:17:04 PM,247x286,75,54,322,340,1440,1616
2,bus,18-11-2024,03:17:04 PM,169x366,853,61,1022,427,1440,1616
1,car,18-11-2024,03:17:05 PM,245x286,76,54,321,340,1440,1616
2,bus,18-11-2024,03:17:05 PM,171x368,852,59,1023,427,1440,1616
1,car,18-11-2024,03:17:07 PM,248x284,81,55,329,339,1440,1616
2,bus,18-11-2024,03:17:07 PM,170x368,853,59,1023,427,1440,1616
1,car,18-11-2024,03:17:08 PM,245x286,76,53,321,339,1440,1616
2,bus,18-11-2024,03:17:08 PM,170x368,853,59,1023,427,1440,1616
1,car,18-11-2024,03:17:09 PM,245x287,76,53,321,340,1440,1616
2,bus,18-11-2024,03:17:09 PM,168x373,854,57,1022,430,1440,1616
1,car,18-11-2024,03:17:11 PM,245x286,76,54,321,340,1440,1616
2,bus,18-11-2024,03:17:11 PM,168x371,854,58,1022,429,1440,1616
3,car,18-11-2024,03:17:11 PM,240x92,341,0,581,92,1440,1616
1,car,18-11-2024,03:17:13 PM,242x283,78,56,320,339,1440,1616
2,bus,18-11-2024,03:17:13 PM,168x369,854,59,1022,428,1440,1616
1,car,18-11-2024,03:17:14 PM,243x285,77,55,320,340,1440,1616
2,bus,18-11-2024,03:17:14 PM,168x368,854,60,1022,428,1440,1616
1,car,18-11-2024,03:17:15 PM,248x284,81,54,329,338,1440,1616
2,bus,18-11-2024,03:17:15 PM,168x367,854,60,1022,427,1440,1616
1,car,18-11-2024,03:17:17 PM,245x286,76,54,321,340,1440,1616
2,bus,18-11-2024,03:17:17 PM,169x369,853,59,1022,428,1440,1616
3,person,18-11-2024,03:17:17 PM,180x761,82,534,262,1295,1440,1616
1,car,18-11-2024,03:17:18 PM,243x287,77,53,320,340,1440,1616
2,bus,18-11-2024,03:17:18 PM,170x372,853,57,1023,429,1440,1616
3,person,18-11-2024,03:17:18 PM,190x705,187,398,377,1103,1440,1616
1,car,18-11-2024,03:17:19 PM,247x287,75,53,322,340,1440,1616
2,person,18-11-2024,03:17:19 PM,140x686,262,295,402,981,1440,1616
3,bus,18-11-2024,03:17:19 PM,168x366,853,61,1021,427,1440,1616
1,car,18-11-2024,03:17:21 PM,254x284,79,53,333,337,1440,1616
2,bus,18-11-2024,03:17:21 PM,171x367,852,60,1023,427,1440,1616
3,person,18-11-2024,03:17:21 PM,113x625,330,237,443,862,1440,1616
1,car,18-11-2024,03:17:22 PM,243x282,77,55,320,337,1440,1616
2,bus,18-11-2024,03:17:22 PM,169x371,854,58,1023,429,1440,1616
3,person,18-11-2024,03:17:22 PM,94x513,372,193,466,706,1440,1616
1,car,18-11-2024,03:17:23 PM,247x283,75,55,322,338,1440,1616
2,person,18-11-2024,03:17:23 PM,90x451,401,160,491,611,1440,1616
3,bus,18-11-2024,03:17:23 PM,170x368,853,59,1023,427,1440,1616
1,car,18-11-2024,03:17:25 PM,243x285,77,54,320,339,1440,1616
2,bus,18-11-2024,03:17:25 PM,169x368,854,59,1023,427,1440,1616
3,person,18-11-2024,03:17:25 PM,75x359,445,130,520,489,1440,1616
1,car,18-11-2024,03:17:26 PM,247x285,75,54,322,339,1440,1616
2,bus,18-11-2024,03:17:26 PM,171x371,846,58,1017,429,1440,1616
3,person,18-11-2024,03:17:26 PM,71x331,451,119,522,450,1440,1616
1,car,18-11-2024,03:17:27 PM,245x283,76,56,321,339,1440,1616
2,bus,18-11-2024,03:17:27 PM,170x378,853,54,1023,432,1440,1616
1,car,18-11-2024,03:17:29 PM,242x288,77,52,319,340,1440,1616
2,bus,18-11-2024,03:17:29 PM,168x369,854,59,1022,428,1440,1616
1,car,18-11-2024,03:17:30 PM,237x287,78,53,315,340,1440,1616
2,bus,18-11-2024,03:17:30 PM,170x369,853,59,1023,428,1440,1616
1,car,18-11-2024,03:17:32 PM,235x288,80,54,315,342,1440,1616
2,bus,18-11-2024,03:17:32 PM,168x366,854,60,1022,426,1440,1616
1,car,18-11-2024,03:17:33 PM,237x288,78,52,315,340,1440,1616
2,bus,18-11-2024,03:17:33 PM,170x369,853,59,1023,428,1440,1616
3,person,18-11-2024,03:17:33 PM,74x294,286,198,360,492,1440,1616
1,car,18-11-2024,03:17:34 PM,236x289,80,52,316,341,1440,1616
2,bus,18-11-2024,03:17:34 PM,171x373,852,57,1023,430,1440,1616
3,person,18-11-2024,03:17:34 PM,77x267,331,151,408,418,1440,1616
4,person,18-11-2024,03:17:34 PM,65x355,494,160,559,515,1440,1616
1,car,18-11-2024,03:17:36 PM,245x285,76,53,321,338,1440,1616
2,bus,18-11-2024,03:17:36 PM,170x365,853,61,1023,426,1440,1616
3,person,18-11-2024,03:17:36 PM,73x382,461,196,534,578,1440,1616
1,car,18-11-2024,03:17:37 PM,250x284,80,54,330,338,1440,1616
2,bus,18-11-2024,03:17:37 PM,168x367,854,60,1022,427,1440,1616
1,car,18-11-2024,03:17:38 PM,246x286,76,53,322,339,1440,1616
2,bus,18-11-2024,03:17:38 PM,171x368,852,59,1023,427,1440,1616
3,person,18-11-2024,03:17:38 PM,96x469,325,288,421,757,1440,1616
1,car,18-11-2024,03:17:40 PM,242x286,78,54,320,340,1440,1616
2,bus,18-11-2024,03:17:40 PM,169x369,853,59,1022,428,1440,1616
1,car,18-11-2024,03:17:41 PM,244x286,76,54,320,340,1440,1616
2,bus,18-11-2024,03:17:41 PM,168x366,854,60,1022,426,1440,1616
3,person,18-11-2024,03:17:41 PM,77x363,463,129,540,492,1440,1616
4,person,18-11-2024,03:17:41 PM,144x606,198,485,342,1091,1440,1616
1,car,18-11-2024,03:17:42 PM,250x280,81,56,331,336,1440,1616
2,bus,18-11-2024,03:17:42 PM,171x367,852,60,1023,427,1440,1616
3,person,18-11-2024,03:17:42 PM,178x741,271,645,449,1386,1440,1616
1,car,18-11-2024,03:17:44 PM,248x278,74,57,322,335,1440,1616
2,person,18-11-2024,03:17:44 PM,184x739,443,874,627,1613,1440,1616
3,bus,18-11-2024,03:17:44 PM,170x365,853,61,1023,426,1440,1616
4,person,18-11-2024,03:17:44 PM,44x193,1246,125,1290,318,1440,1616
1,car,18-11-2024,03:17:45 PM,243x285,77,54,320,339,1440,1616
2,bus,18-11-2024,03:17:45 PM,170x364,853,61,1023,425,1440,1616
3,person,18-11-2024,03:17:45 PM,92x444,380,203,472,647,1440,1616
4,person,18-11-2024,03:17:45 PM,242x353,616,1255,858,1608,1440,1616
1,car,18-11-2024,03:17:46 PM,249x288,81,52,330,340,1440,1616
2,bus,18-11-2024,03:17:46 PM,170x369,853,59,1023,428,1440,1616
1,car,18-11-2024,03:17:47 PM,247x286,75,53,322,339,1440,1616
2,bus,18-11-2024,03:17:47 PM,169x367,854,60,1023,427,1440,1616
1,car,18-11-2024,03:17:49 PM,245x287,76,53,321,340,1440,1616
2,bus,18-11-2024,03:17:49 PM,168x368,854,60,1022,428,1440,1616
1,car,18-11-2024,03:17:50 PM,245x285,76,55,321,340,1440,1616
2,bus,18-11-2024,03:17:50 PM,169x368,853,59,1022,427,1440,1616
3,person,18-11-2024,03:17:50 PM,215x336,973,1265,1188,1601,1440,1616
1,car,18-11-2024,03:17:52 PM,247x285,82,53,329,338,1440,1616
2,person,18-11-2024,03:17:52 PM,265x644,975,962,1240,1606,1440,1616
3,bus,18-11-2024,03:17:52 PM,170x368,853,59,1023,427,1440,1616
1,car,18-11-2024,03:17:53 PM,245x286,76,54,321,340,1440,1616
2,bus,18-11-2024,03:17:53 PM,170x368,853,59,1023,427,1440,1616
3,person,18-11-2024,03:17:53 PM,179x845,942,666,1121,1511,1440,1616
1,car,18-11-2024,03:17:54 PM,246x284,82,54,328,338,1440,1616
2,person,18-11-2024,03:17:54 PM,160x685,332,521,492,1206,1440,1616
3,bus,18-11-2024,03:17:54 PM,169x368,853,59,1022,427,1440,1616
1,car,18-11-2024,03:17:56 PM,243x282,77,55,320,337,1440,1616
2,bus,18-11-2024,03:17:56 PM,170x371,853,58,1023,429,1440,1616
3,person,18-11-2024,03:17:56 PM,111x653,277,462,388,1115,1440,1616
1,car,18-11-2024,03:17:57 PM,245x284,76,55,321,339,1440,1616
2,bus,18-11-2024,03:17:57 PM,170x366,853,60,1023,426,1440,1616
1,car,18-11-2024,03:17:59 PM,246x283,75,56,321,339,1440,1616
2,bus,18-11-2024,03:17:59 PM,172x366,852,60,1024,426,1440,1616
3,person,18-11-2024,03:17:59 PM,101x584,300,331,401,915,1440,1616
1,car,18-11-2024,03:18:00 PM,243x284,77,54,320,338,1440,1616
2,person,18-11-2024,03:18:00 PM,97x520,337,275,434,795,1440,1616
3,bus,18-11-2024,03:18:00 PM,170x367,853,60,1023,427,1440,1616
